case_id,astra_risk_score,behavioral_score,iforest_score,graph_score,astra_predicted_anomaly,scade_composite_score,cf_score,time_score,resource_score,amount_score,security_score,scade_flagged,attack_type,is_ground_truth_anomaly
PO03914,0.8858564303071081,1.0,0.6792821515355407,0.0,True,,,,,,,,,
PO03915,0.2742865149878095,0.2781390695347674,0.3284110641836698,0.0,False,,,,,,,,,
PO03916,0.0255645494443944,0.0,0.1278227472219723,0.0,False,,,,,,,,,
PO03917,0.002489246441164,0.0,0.0124462322058204,0.0,False,,,,,,,,,
PO03918,0.0096971657341976,0.0,0.0484858286709884,0.0,False,,,,,,,,,
PO03919,0.0103846997234467,0.0,0.0519234986172339,0.0,False,,,,,,,,,
PO03920,0.2712277253416873,0.2781390695347674,0.3131171159530587,0.0,False,,,,,,,,,
PO03921,0.2930385709646099,0.2781390695347674,0.4221713440676719,0.0,False,,,,,,,,,
PO03922,0.0316147516278291,0.0,0.1580737581391457,0.0,False,,,,,,,,,
PO03923,0.0078414303210787,0.0,0.0392071516053936,0.0,False,,,,,,,,,
PO03924,0.009648467634374,0.0,0.0482423381718704,0.0,False,,,,,,,,,
PO03925,0.0914655552427839,0.017008504252126,0.3935458852684469,0.0,False,,,,,,,,,
PO03926,0.0450422341106305,0.0,0.2252111705531529,0.0,False,,,,,,,,,
PO03927,0.0049315389904084,0.0,0.0246576949520424,0.0,False,,,,,,,,,
PO03928,0.0093389555038482,0.0,0.0466947775192411,0.0,False,,,,,,,,,
PO03929,0.0284305706852802,0.0,0.1421528534264012,0.0,False,,,,,,,,,
PO03930,0.0039326941122941,0.0,0.0196634705614709,0.0,False,,,,,,,,,
PO03931,0.0144974642368801,0.0,0.0724873211844007,0.0,False,,,,,,,,,
PO03932,0.0315036681393478,0.0,0.1575183406967394,0.0,False,,,,,,,,,
PO03933,0.0254857155438927,0.0,0.1274285777194636,0.0,False,,,,,,,,,
PO03934,0.0081531208603356,0.0,0.0407656043016783,0.0,False,,,,,,,,,
PO03935,0.0008114650187467,0.0,0.0040573250937338,0.0,False,,,,,,,,,
PO03936,0.2822628412226789,0.2781390695347674,0.3682926953580167,0.0,False,,,,,,,,,
PO03937,0.3451293211909517,0.2536268134067034,0.7745460556796211,0.0,False,,,,,,,,,
PO03938,0.071890829371485,0.0015007503751875,0.3538263329504719,0.0,False,,,,,,,,,
PO03939,0.0269267506629328,0.0,0.1346337533146642,0.0,False,,,,,,,,,
PO03940,0.3235110567839495,0.2536268134067034,0.6664547336446099,0.0,False,,,,,,,,,
PO03941,0.0646279530734069,0.0,0.3231397653670347,0.0,False,,,,,,,,,
PO03942,0.1150409082988638,0.0015007503751875,0.5695767275873655,0.0,False,,,,,,,,,
PO03943,0.0049124948881318,0.0,0.0245624744406593,0.0,False,,,,,,,,,
PO03944,0.0488385762444854,0.0,0.2441928812224274,0.0,False,,,,,,,,,
PO03945,0.0452760650205973,0.0,0.2263803251029865,0.0,False,,,,,,,,,
PO03946,0.0146332677523801,0.0,0.0731663387619006,0.0,False,,,,,,,,,
PO03947,0.0347708206029722,0.0,0.1738541030148611,0.0,False,,,,,,,,,
PO03948,0.1584422275492373,0.017008504252126,0.7284292468007139,0.0,False,,,,,,,,,
PO03949,0.0229406219016087,0.0,0.1147031095080437,0.0,False,,,,,,,,,
PO03950,0.0128792962225857,0.0,0.0643964811129285,0.0,False,,,,,,,,,
PO03951,0.0033759006973673,0.0,0.0168795034868367,0.0,False,,,,,,,,,
PO03952,0.0758476935465532,0.017008504252126,0.3154565767872933,0.0,False,,,,,,,,,
PO03953,0.0061372868082795,0.0,0.0306864340413977,0.0,False,,,,,,,,,
PO03954,0.0330836513170724,0.0,0.165418256585362,0.0,False,,,,,,,,,
PO03955,0.2924838326355523,0.2781390695347674,0.4193976524223838,0.0,False,,,,,,,,,
PO03956,0.3575915446088238,0.2536268134067034,0.8368571727689814,0.0,False,,,,,,,,,
PO03957,0.1152302541676202,0.0015007503751875,0.5705234569311479,0.0,False,,,,,,,,,
PO03958,0.0320200736399297,0.0,0.1601003681996487,0.0,False,,,,,,,,,
PO03959,0.2770271223493316,0.2781390695347674,0.3421141009912804,0.0,False,,,,,,,,,
PO03960,0.8614882803263647,1.0,0.5574414016318233,0.0,True,,,,,,,,,
PO03961,0.0032423749799227,0.0,0.0162118748996136,0.0,False,,,,,,,,,
PO03962,0.0114587577599117,0.0,0.0572937887995586,0.0,False,,,,,,,,,
PO03963,0.1239249542463157,0.0015007503751875,0.6139969573246252,0.0,False,,,,,,,,,
PO03964,0.1015188163941841,0.0015007503751875,0.5019662680639673,0.0,False,,,,,,,,,
PO03965,0.0033836341878897,0.0,0.0169181709394486,0.0,False,,,,,,,,,
PO03966,0.353483456802142,0.2536268134067034,0.8163167337355723,0.0,False,,,,,,,,,
PO03967,0.0107057611917546,0.0,0.0535288059587732,0.0,False,,,,,,,,,
PO03968,0.0018899186065871,0.0,0.0094495930329359,0.0,False,,,,,,,,,
PO03969,0.0894426349591297,0.0015007503751875,0.4415853608886951,0.0,False,,,,,,,,,
PO03970,0.0028908756607841,0.0,0.0144543783039207,0.0,False,,,,,,,,,
PO03971,0.0144468315036257,0.0,0.0722341575181285,0.0,False,,,,,,,,,
PO03972,0.0114538150954178,0.0,0.0572690754770891,0.0,False,,,,,,,,,
PO03973,0.0042034466994954,0.0,0.0210172334974773,0.0,False,,,,,,,,,
PO03974,0.9215390938077354,1.0,0.8576954690386768,0.0,True,,,,,,,,,
PO03975,0.0931305758215286,0.0015007503751875,0.4600250652006896,0.0,False,,,,,,,,,
PO03976,0.2948683435157422,0.2781390695347674,0.4313202068233331,0.0,False,,,,,,,,,
PO03977,0.0268683612121777,0.0,0.1343418060608889,0.0,False,,,,,,,,,
PO03978,0.1717392834160125,0.017008504252126,0.7949145261345898,0.0,False,,,,,,,,,
PO03979,0.0761993256338493,0.0,0.3809966281692468,0.0,False,,,,,,,,,
PO03980,0.0917321955080496,0.0015007503751875,0.4530331636332945,0.0,False,,,,,,,,,
PO03981,0.0136051458967924,0.0,0.0680257294839624,0.0,False,,,,,,,,,
PO03982,0.0128556293406477,0.0,0.0642781467032386,0.0,False,,,,,,,,,
PO03983,0.0044289255224226,0.0,0.0221446276121131,0.0,False,,,,,,,,,
PO03984,0.008518641760311,0.0,0.0425932088015553,0.0,False,,,,,,,,,
PO03985,0.0305324187332073,0.0,0.1526620936660369,0.0,False,,,,,,,,,
PO03986,0.0147378112525655,0.0,0.0736890562628278,0.0,False,,,,,,,,,
PO03987,0.0226149558358962,0.0,0.1130747791794811,0.0,False,,,,,,,,,
PO03988,0.2762688825039681,0.2781390695347674,0.3383229017644626,0.0,False,,,,,,,,,
PO03989,0.1533610931320304,0.017008504252126,0.7030235747146794,0.0,False,,,,,,,,,
PO03990,0.3386848013368176,0.2536268134067034,0.7423234564089506,0.0,False,,,,,,,,,
PO03991,0.8935635753378186,1.0,0.7178178766890932,0.0,True,,,,,,,,,
PO03992,0.0242923576466777,0.0,0.1214617882333888,0.0,False,,,,,,,,,
PO03993,0.0119543320655038,0.0,0.0597716603275193,0.0,False,,,,,,,,,
PO03994,0.2974125578872577,0.2781390695347674,0.444041278680911,0.0,False,,,,,,,,,
PO03995,0.0183585899949268,0.0,0.0917929499746341,0.0,False,,,,,,,,,
PO03996,0.3146966318195918,0.2536268134067034,0.6223826088228215,0.0,False,,,,,,,,,
PO03997,0.0088602032599717,0.0,0.0443010162998588,0.0,False,,,,,,,,,
PO03998,0.8645355603350733,1.0,0.5726778016753662,0.0,True,,,,,,,,,
PO03999,0.0253968343118852,0.0,0.1269841715594259,0.0,False,,,,,,,,,
PO04000,0.0026280829881204,0.0,0.013140414940602,0.0,False,,,,,,,,,
PO04001,0.0139487478353145,0.0,0.0697437391765728,0.0,False,,,,,,,,,
PO04002,0.0419071096301185,0.0,0.2095355481505928,0.0,False,,,,,,,,,
PO04003,0.0037765412102388,0.0,0.0188827060511943,0.0,False,,,,,,,,,
PO04004,0.0089222432104874,0.0,0.0446112160524373,0.0,False,,,,,,,,,
PO04005,0.0167915042330396,0.0,0.0839575211651984,0.0,False,,,,,,,,,
PO04006,0.0211330614000646,0.0,0.1056653070003231,0.0,False,,,,,,,,,
PO04007,0.2924828764921269,0.2781390695347674,0.4193928717052568,0.0,False,,,,,,,,,
PO04008,0.0710306941679127,0.0,0.3551534708395638,0.0,False,,,,,,,,,
PO04009,0.0165256443394802,0.0,0.0826282216974012,0.0,False,,,,,,,,,
PO04010,0.0128356392563015,0.0,0.0641781962815076,0.0,False,,,,,,,,,
PO04011,0.0059144691006112,0.0,0.0295723455030562,0.0,False,,,,,,,,,
PO04012,0.0404785572741538,0.0,0.2023927863707691,0.0,False,,,,,,,,,
PO04013,0.0107768221120076,0.0,0.0538841105600383,0.0,False,,,,,,,,,
PO04014,0.8657349938164314,1.0,0.5786749690821569,0.0,True,,,,,,,,,
PO04015,0.0384783876322714,0.0,0.192391938161357,0.0,False,,,,,,,,,
PO04016,0.0023307881224802,0.0,0.011653940612401,0.0,False,,,,,,,,,
PO04017,0.0053275187068388,0.0,0.026637593534194,0.0,False,,,,,,,,,
PO04018,0.273449065100613,0.2781390695347674,0.3242238147476872,0.0,False,,,,,,,,,
PO04019,0.0145811521755684,0.0,0.0729057608778424,0.0,False,,,,,,,,,
PO04020,0.3048734406789774,0.2781390695347674,0.4813456926395092,0.0,False,,,,,,,,,
PO04021,0.0017600276273988,0.0,0.0088001381369941,0.0,False,,,,,,,,,
PO04022,0.0395068977229025,0.0,0.1975344886145127,0.0,False,,,,,,,,,
PO04023,0.3012153182541034,0.2781390695347674,0.4630550805151392,0.0,False,,,,,,,,,
PO04024,0.0172561490278876,0.0,0.086280745139438,0.0,False,,,,,,,,,
PO04025,0.0245306804424296,0.0,0.1226534022121484,0.0,False,,,,,,,,,
PO04026,0.0258839785064727,0.0,0.1294198925323635,0.0,False,,,,,,,,,
PO04027,0.028411678056897,0.017008504252126,0.0782764993390125,0.0,False,,,,,,,,,
PO04028,0.0109483343640491,0.0,0.0547416718202458,0.0,False,,,,,,,,,
PO04029,0.0021650943551356,0.0,0.0108254717756783,0.0,False,,,,,,,,,
PO04030,0.0392392720672293,0.0,0.1961963603361466,0.0,False,,,,,,,,,
PO04031,0.3472814909579979,0.2536268134067034,0.7853069045148517,0.0,False,,,,,,,,,
PO04032,0.0722862117566373,0.017008504252126,0.297649167837714,0.0,False,,,,,,,,,
PO04033,0.022887146594775,0.0,0.1144357329738751,0.0,False,,,,,,,,,
PO04034,0.0893129544995618,0.0015007503751875,0.4409369585908557,0.0,False,,,,,,,,,
PO04035,0.0636379322530872,0.0,0.3181896612654363,0.0,False,,,,,,,,,
PO04036,0.0151105696799631,0.0,0.0755528483998159,0.0,False,,,,,,,,,
PO04037,0.8793038125271917,1.0,0.6465190626359586,0.0,True,,,,,,,,,
PO04038,0.0644971544913025,0.0,0.3224857724565125,0.0,False,,,,,,,,,
PO04039,0.0069704802367329,0.0,0.0348524011836649,0.0,False,,,,,,,,,
PO04040,0.0079918893570494,0.0,0.039959446785247,0.0,False,,,,,,,,,
PO04041,0.0283167347919435,0.0,0.1415836739597179,0.0,False,,,,,,,,,
PO04042,0.0048331963986236,0.0,0.0241659819931181,0.0,False,,,,,,,,,
PO04043,0.0563807216890006,0.0,0.2819036084450034,0.0,False,,,,,,,,,
PO04044,0.0043414452972502,0.0,0.0217072264862513,0.0,False,,,,,,,,,
PO04045,0.0341153948697906,0.0,0.1705769743489534,0.0,False,,,,,,,,,
PO04046,0.0151344273767099,0.0,0.0756721368835498,0.0,False,,,,,,,,,
PO04047,0.0213665728297356,0.0,0.1068328641486784,0.0,False,,,,,,,,,
PO04048,0.0171421178694043,0.0,0.0857105893470215,0.0,False,,,,,,,,,
PO04049,0.007357487324223,0.0,0.036787436621115,0.0,False,,,,,,,,,
PO04050,0.0167929815551082,0.0,0.0839649077755414,0.0,False,,,,,,,,,
PO04051,0.0443791689909697,0.0,0.2218958449548489,0.0,False,,,,,,,,,
PO04052,0.1429764206149218,0.017008504252126,0.6511002121291365,0.0,False,,,,,,,,,
PO04053,0.2755137245102485,0.2781390695347674,0.3345471117958647,0.0,False,,,,,,,,,
PO04054,0.0063826802381518,0.0,0.031913401190759,0.0,False,,,,,,,,,
PO04055,0.0066812444655999,0.0,0.0334062223279997,0.0,False,,,,,,,,,
PO04056,0.0065543068746697,0.0,0.0327715343733486,0.0,False,,,,,,,,,
PO04057,0.0497918242290728,0.0,0.2489591211453643,0.0,False,,,,,,,,,
PO04058,0.2838300748437362,0.2781390695347674,0.3761288634633034,0.0,False,,,,,,,,,
PO04059,0.8654490644260904,1.0,0.5772453221304515,0.0,True,,,,,,,,,
PO04060,0.0220023189840317,0.0,0.1100115949201588,0.0,False,,,,,,,,,
PO04061,0.0758883092424102,0.0015007503751875,0.3738137323050975,0.0,False,,,,,,,,,
PO04062,0.0397095336120797,0.0,0.1985476680603985,0.0,False,,,,,,,,,
PO04063,0.3589015423937879,0.2536268134067034,0.8434071616938018,0.0,False,,,,,,,,,
PO04064,0.3190847223223297,0.2536268134067034,0.6443230613365108,0.0,False,,,,,,,,,
PO04065,0.0778837330835716,0.0,0.3894186654178581,0.0,False,,,,,,,,,
PO04066,0.286766525416684,0.2781390695347674,0.3908111163280424,0.0,False,,,,,,,,,
PO04067,0.0109483343640491,0.0,0.0547416718202458,0.0,False,,,,,,,,,
PO04068,0.1283331547809792,0.017008504252126,0.5778838829594234,0.0,False,,,,,,,,,
PO04069,0.0033124252012483,0.0,0.0165621260062419,0.0,False,,,,,,,,,
PO04070,0.010960995746265,0.0,0.0548049787313253,0.0,False,,,,,,,,,
PO04071,0.332833416394013,0.2536268134067034,0.7130665316949272,0.0,False,,,,,,,,,
PO04072,0.288583749028914,0.2781390695347674,0.3998972343891924,0.0,False,,,,,,,,,
PO04073,0.0080650808060837,0.0,0.0403254040304188,0.0,False,,,,,,,,,
PO04074,0.2888347316788339,0.2781390695347674,0.4011521476387917,0.0,False,,,,,,,,,
PO04075,0.0219939688246925,0.0,0.1099698441234627,0.0,False,,,,,,,,,
PO04076,0.013577686445777,0.0,0.0678884322288854,0.0,False,,,,,,,,,
PO04077,0.0130179027635186,0.0,0.0650895138175934,0.0,False,,,,,,,,,
PO04078,0.0273368975725245,0.0,0.1366844878626227,0.0,False,,,,,,,,,
PO04079,0.0125699762437591,0.0,0.0628498812187959,0.0,False,,,,,,,,,
PO04080,0.0272670531578733,0.0,0.1363352657893668,0.0,False,,,,,,,,,
PO04081,0.0585432523931471,0.0,0.2927162619657358,0.0,False,,,,,,,,,
PO04082,0.038091788780141,0.0,0.190458943900705,0.0,False,,,,,,,,,
PO04083,0.0428419251907193,0.0,0.2142096259535968,0.0,False,,,,,,,,,
PO04084,0.2858855751237187,0.2781390695347674,0.3864063648632156,0.0,False,,,,,,,,,
PO04085,0.0125784414897006,0.0,0.0628922074485032,0.0,False,,,,,,,,,
PO04086,0.3019786034870388,0.2781390695347674,0.4668715066798162,0.0,False,,,,,,,,,
PO04087,0.0431369255524388,0.0,0.215684627762194,0.0,False,,,,,,,,,
PO04088,0.0057561837480059,0.0,0.0287809187400297,0.0,False,,,,,,,,,
PO04089,0.0075158961776898,0.0,0.0375794808884494,0.0,False,,,,,,,,,
PO04090,0.0452486723700532,0.017008504252126,0.1624614709047932,0.0,False,,,,,,,,,
PO04091,0.0597539163188254,0.0,0.2987695815941272,0.0,False,,,,,,,,,
PO04092,0.0012627615672153,0.0,0.0063138078360768,0.0,False,,,,,,,,,
PO04093,0.0354992580803787,0.0,0.1774962904018935,0.0,False,,,,,,,,,
PO04094,0.0116748441056808,0.0,0.0583742205284042,0.0,False,,,,,,,,,
PO04095,0.0296643667036662,0.0,0.1483218335183313,0.0,False,,,,,,,,,
PO04096,0.003630288148029,0.0,0.0181514407401453,0.0,False,,,,,,,,,
PO04097,0.3654487259612529,0.2536268134067034,0.876143079531127,0.0,False,,,,,,,,,
PO04098,0.013874509007267,0.0,0.0693725450363354,0.0,False,,,,,,,,,
PO04099,0.3020170818283667,0.2781390695347674,0.4670638983864557,0.0,False,,,,,,,,,
PO04100,0.8717530698716536,1.0,0.6087653493582676,0.0,True,,,,,,,,,
PO04101,0.0040961057986738,0.0,0.0204805289933692,0.0,False,,,,,,,,,
PO04102,0.0072196717856387,0.0,0.0360983589281935,0.0,False,,,,,,,,,
PO04103,0.0807926356250316,0.0015007503751875,0.3983353642182046,0.0,False,,,,,,,,,
PO04104,0.0017328329782375,0.0,0.0086641648911878,0.0,False,,,,,,,,,
PO04105,0.0491514690893808,0.0,0.2457573454469042,0.0,False,,,,,,,,,
PO04106,0.3044491338408708,0.2781390695347674,0.4792241584489763,0.0,False,,,,,,,,,
PO04107,0.0284639066619246,0.0,0.1423195333096233,0.0,False,,,,,,,,,
PO04108,0.0035578984846758,0.0,0.0177894924233791,0.0,False,,,,,,,,,
PO04109,0.0448793689968863,0.0,0.2243968449844318,0.0,False,,,,,,,,,
PO04110,0.0147049923873813,0.0,0.0735249619369065,0.0,False,,,,,,,,,
PO04111,0.3568855191894329,0.2781390695347674,0.7414060851917869,0.0,False,,,,,,,,,
PO04112,0.0060665515561626,0.0,0.030332757780813,0.0,False,,,,,,,,,
PO04113,0.0098672875389621,0.0,0.0493364376948105,0.0,False,,,,,,,,,
PO04114,0.0452369603574962,0.0,0.2261848017874812,0.0,False,,,,,,,,,
PO04115,0.0258924591535757,0.0,0.1294622957678786,0.0,False,,,,,,,,,
PO04116,0.004947294283894,0.0,0.0247364714194703,0.0,False,,,,,,,,,
PO04117,0.0411669119703214,0.0,0.2058345598516073,0.0,False,,,,,,,,,
PO04118,0.0011132871569405,0.0,0.0055664357847029,0.0,False,,,,,,,,,
PO04119,0.3168137830289116,0.2536268134067034,0.6329683648694204,0.0,False,,,,,,,,,
PO04120,0.864533379133478,1.0,0.57266689566739,0.0,True,,,,,,,,,
PO04121,0.0211365037298009,0.0,0.1056825186490046,0.0,False,,,,,,,,,
PO04122,0.2853525967822012,0.2781390695347674,0.3837414731556285,0.0,False,,,,,,,,,
PO04123,0.0132107978814859,0.0,0.0660539894074297,0.0,False,,,,,,,,,
PO04124,0.2771971340946947,0.2781390695347674,0.3429641597180959,0.0,False,,,,,,,,,
PO04125,0.0065506474698602,0.0,0.0327532373493013,0.0,False,,,,,,,,,
PO04126,0.0138551710333406,0.0,0.0692758551667032,0.0,False,,,,,,,,,
PO04127,0.014201514849896,0.0,0.0710075742494804,0.0,False,,,,,,,,,
PO04128,0.272759683206224,0.2781390695347674,0.3207769052757424,0.0,False,,,,,,,,,
PO04129,0.1308343524119503,0.017008504252126,0.5903898711142789,0.0,False,,,,,,,,,
PO04130,0.3501255836828312,0.2536268134067034,0.7995273681390186,0.0,False,,,,,,,,,
PO04131,0.0015297572465149,0.0,0.0076487862325748,0.0,False,,,,,,,,,
PO04132,0.9180090024167686,1.0,0.8400450120838432,0.0,True,,,,,,,,,
PO04133,0.0469823546818138,0.0,0.234911773409069,0.0,False,,,,,,,,,
PO04134,0.0265607169654978,0.0,0.1328035848274892,0.0,False,,,,,,,,,
PO04135,0.3118408824678364,0.2536268134067034,0.6081038620640444,0.0,False,,,,,,,,,
PO04136,0.0101794283580921,0.0,0.0508971417904607,0.0,False,,,,,,,,,
PO04137,0.0620478495925199,0.0,0.3102392479625997,0.0,False,,,,,,,,,
PO04138,0.0148353775366479,0.0,0.0741768876832396,0.0,False,,,,,,,,,
PO04139,0.0451872670928804,0.0,0.2259363354644019,0.0,False,,,,,,,,,
PO04140,0.0320372485137292,0.0,0.1601862425686461,0.0,False,,,,,,,,,
PO04141,0.162759763185147,0.017008504252126,0.7500169249802622,0.0,False,,,,,,,,,
PO04142,0.0099403988111674,0.0,0.0497019940558373,0.0,False,,,,,,,,,
PO04143,0.0154083617269421,0.0,0.0770418086347105,0.0,False,,,,,,,,,
PO04144,0.0151602516598815,0.0,0.0758012582994078,0.0,False,,,,,,,,,
PO04145,0.007357487324223,0.0,0.036787436621115,0.0,False,,,,,,,,,
PO04146,0.0727429206550208,0.017008504252126,0.2999327123296313,0.0,False,,,,,,,,,
PO04147,0.0068106050569713,0.0,0.0340530252848567,0.0,False,,,,,,,,,
PO04148,0.3401487088170063,0.2781390695347674,0.6577220333296537,0.0,False,,,,,,,,,
PO04149,0.0600204390365071,0.0,0.3001021951825356,0.0,False,,,,,,,,,
PO04150,0.1391767082309299,0.017008504252126,0.6321016502091769,0.0,False,,,,,,,,,
PO04151,0.0345290492230023,0.0,0.1726452461150119,0.0,False,,,,,,,,,
PO04152,0.2767956171539805,0.2781390695347674,0.3409565750145247,0.0,False,,,,,,,,,
PO04153,0.0076291103471921,0.0,0.0381455517359609,0.0,False,,,,,,,,,
PO04154,0.0229580659725562,0.0,0.1147903298627811,0.0,False,,,,,,,,,
PO04155,0.0409646420355654,0.0,0.2048232101778269,0.0,False,,,,,,,,,
PO04156,0.0082855586811867,0.0,0.0414277934059335,0.0,False,,,,,,,,,
PO04157,0.0063025709347754,0.0,0.0315128546738773,0.0,False,,,,,,,,,
PO04158,0.008735004951226,0.0,0.0436750247561302,0.0,False,,,,,,,,,
PO04159,0.0027892768952013,0.0,0.0139463844760067,0.0,False,,,,,,,,,
PO04160,0.0143057982254356,0.0,0.071528991127178,0.0,False,,,,,,,,,
PO04161,0.0035254531581728,0.0,0.017627265790864,0.0,False,,,,,,,,,
PO04162,0.0150912944152505,0.0,0.0754564720762527,0.0,False,,,,,,,,,
PO04163,0.8849245986844135,1.0,0.6746229934220678,0.0,True,,,,,,,,,
PO04164,0.0090206311819759,0.0,0.0451031559098798,0.0,False,,,,,,,,,
PO04165,0.3336587270779041,0.2536268134067034,0.717193085114383,0.0,False,,,,,,,,,
PO04166,0.0028386074348131,0.0,0.0141930371740658,0.0,False,,,,,,,,,
PO04167,0.0167079216903249,0.0,0.0835396084516249,0.0,False,,,,,,,,,
PO04168,0.0056518309551684,0.0,0.0282591547758423,0.0,False,,,,,,,,,
PO04169,0.0038716668385507,0.0,0.0193583341927538,0.0,False,,,,,,,,,
PO04170,0.0265506703269318,0.0,0.1327533516346591,0.0,False,,,,,,,,,
PO04171,0.0033052642470702,0.0,0.0165263212353513,0.0,False,,,,,,,,,
PO04172,0.2855185864232837,0.2781390695347674,0.3845714213610407,0.0,False,,,,,,,,,
PO04173,0.0519600451133553,0.0,0.2598002255667769,0.0,False,,,,,,,,,
PO04174,0.0138689948219944,0.0,0.0693449741099724,0.0,False,,,,,,,,,
PO04175,0.0040376080135027,0.0,0.0201880400675138,0.0,False,,,,,,,,,
PO04176,0.0349800854019161,0.0,0.1749004270095805,0.0,False,,,,,,,,,
PO04177,0.007221697669682,0.0,0.0361084883484103,0.0,False,,,,,,,,,
PO04178,0.0070114084843746,0.0,0.035057042421873,0.0,False,,,,,,,,,
PO04179,0.0041675134965399,0.0,0.0208375674826994,0.0,False,,,,,,,,,
PO04180,0.039077707508522,0.0,0.1953885375426102,0.0,False,,,,,,,,,
PO04181,0.0949274331950661,0.017008504252126,0.4108552750298579,0.0,False,,,,,,,,,
PO04182,0.8853432982639593,1.0,0.6767164913197963,0.0,True,,,,,,,,,
PO04183,0.0304702987962219,0.0,0.1523514939811097,0.0,False,,,,,,,,,
PO04184,0.0787914500002816,0.0,0.393957250001408,0.0,False,,,,,,,,,
PO04185,0.0980686220782891,0.017008504252126,0.4265612194459727,0.0,False,,,,,,,,,
PO04186,0.0116575081356969,0.0,0.0582875406784846,0.0,False,,,,,,,,,
PO04187,0.0144272413383287,0.0,0.0721362066916439,0.0,False,,,,,,,,,
PO04188,0.014623656817527,0.0,0.0731182840876353,0.0,False,,,,,,,,,
PO04189,0.0029757188381796,0.0,0.0148785941908981,0.0,False,,,,,,,,,
PO04190,0.0354799677520937,0.0,0.1773998387604685,0.0,False,,,,,,,,,
PO04191,0.0354787121711955,0.0,0.1773935608559776,0.0,False,,,,,,,,,
PO04192,0.0300414782844593,0.0,0.1502073914222967,0.0,False,,,,,,,,,
PO04193,0.0024371356913336,0.0,0.012185678456668,0.0,False,,,,,,,,,
PO04194,0.0064491077237484,0.0,0.0322455386187424,0.0,False,,,,,,,,,
PO04195,0.0165278289789314,0.0,0.0826391448946573,0.0,False,,,,,,,,,
PO04196,0.2994133235032212,0.2781390695347674,0.4540451067607284,0.0,False,,,,,,,,,
PO04197,0.0585353202447011,0.0,0.2926766012235057,0.0,False,,,,,,,,,
PO04198,0.2844092612768045,0.2781390695347674,0.3790247956286448,0.0,False,,,,,,,,,
PO04199,0.0696713160485464,0.0,0.3483565802427322,0.0,False,,,,,,,,,
PO04200,0.0671462981082843,0.0015007503751875,0.330103676634468,0.0,False,,,,,,,,,
PO04201,0.0044487911133754,0.0,0.0222439555668771,0.0,False,,,,,,,,,
PO04202,0.0137074480895063,0.0,0.0685372404475315,0.0,False,,,,,,,,,
PO04203,0.0037489415097217,0.0,0.0187447075486088,0.0,False,,,,,,,,,
PO04204,0.0355935781501986,0.0,0.1779678907509932,0.0,False,,,,,,,,,
PO04205,0.0095951125476122,0.0,0.0479755627380613,0.0,False,,,,,,,,,
PO04206,0.3485036375632675,0.2536268134067034,0.7914176375411998,0.0,False,,,,,,,,,
PO04207,0.005412952421964,0.0,0.0270647621098203,0.0,False,,,,,,,,,
PO04208,0.0112866616774099,0.0,0.0564333083870498,0.0,False,,,,,,,,,
PO04209,0.0772458728362574,0.0015007503751875,0.3806015502743335,0.0,False,,,,,,,,,
PO04210,0.0036639054671254,0.0,0.0183195273356272,0.0,False,,,,,,,,,
PO04211,0.074551334688056,0.0,0.3727566734402804,0.0,False,,,,,,,,,
PO04212,0.003538996706103,0.0,0.0176949835305153,0.0,False,,,,,,,,,
PO04213,0.0275262614191327,0.0,0.1376313070956638,0.0,False,,,,,,,,,
PO04214,0.1315672141225499,0.017008504252126,0.5940541796672767,0.0,False,,,,,,,,,
PO04215,0.0522396633988699,0.0,0.2611983169943499,0.0,False,,,,,,,,,
PO04216,0.0642648773925038,0.0,0.3213243869625193,0.0,False,,,,,,,,,
PO04217,0.3102551599407611,0.2781390695347674,0.5082542889484278,0.0,False,,,,,,,,,
PO04218,0.0248502752378824,0.0,0.124251376189412,0.0,False,,,,,,,,,
PO04219,0.8677732052944651,1.0,0.5888660264723256,0.0,True,,,,,,,,,
PO04220,0.0270890241834005,0.0,0.1354451209170026,0.0,False,,,,,,,,,
PO04221,0.0229530505107121,0.017008504252126,0.050983361608088,0.0,False,,,,,,,,,
PO04222,0.007756619952978,0.0,0.0387830997648903,0.0,False,,,,,,,,,
PO04223,0.0113481497312002,0.0,0.056740748656001,0.0,False,,,,,,,,,
PO04224,0.0108083502552762,0.0,0.0540417512763811,0.0,False,,,,,,,,,
PO04225,0.3402092669196281,0.2536268134067034,0.7499457843230033,0.0,False,,,,,,,,,
PO04226,0.0082020020331335,0.0,0.0410100101656679,0.0,False,,,,,,,,,
PO04227,0.038636282471423,0.0,0.1931814123571153,0.0,False,,,,,,,,,
PO04228,0.0331004374428983,0.0,0.1655021872144916,0.0,False,,,,,,,,,
PO04229,0.0053463239334733,0.0,0.0267316196673668,0.0,False,,,,,,,,,
PO04230,0.0322634000890449,0.0,0.1613170004452246,0.0,False,,,,,,,,,
PO04231,0.0159181747575771,0.0,0.0795908737878859,0.0,False,,,,,,,,,
PO04232,0.3329604550994267,0.2781390695347674,0.6217807647417559,0.0,False,,,,,,,,,
PO04233,0.0058740218556109,0.0,0.0293701092780547,0.0,False,,,,,,,,,
PO04234,0.3371818817566277,0.2536268134067034,0.7348088585080009,0.0,False,,,,,,,,,
PO04235,0.1129529753117507,0.0015007503751875,0.5591370626518003,0.0,False,,,,,,,,,
